time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.00011,1697590212.1232,1697590212.1232,1697590212.1232,1119812434.3454,1119812434.3454,1119812434.3454,1,1,1,39048463.95465,45559209.197429,8.5150637917433e-06,1.6193825704239e-05,7.8570568404707e-06,1.0065305701822,3.375e-12,3.375e-12,236.64629558031,290.6966773887,0.012968415169818,0.0081850528256803,0.010331487161842,0.010939929324069,622.97339959602,0.54548957906114,-0.062871975219016,0.11041807623279,623.49621370387,0.10146298793388,0.64149273811385,2.5832198633867e-17
0.00012,1691479217.6367,1691479217.6367,1691479217.6367,1113701439.8589,1113701439.8589,1113701439.8589,1,1,1,42653141.608468,50062760.302038,9.4173943373349e-06,1.7669147585651e-05,8.682363174537e-06,1.0075034406223,3.375e-12,3.375e-12,236.62889429647,288.51814882451,0.01418408526443,0.0089682174651692,0.011405116753917,0.011928559084662,626.09718910672,0.83870459494772,-0.040869009238439,0.12917824970724,626.92829763013,0.11261570053875,0.98226111228746,3.207586856728e-17
0.00013,1685406213.7174,1685406213.7174,1685406213.7174,1107628435.9397,1107628435.9397,1107628435.9397,1,1,1,46310965.221441,54811444.619355,1.0303987224135e-05,1.9141150302802e-05,9.4809082559659e-06,1.0084771455758,3.375e-12,3.375e-12,236.57531608657,300.81039974118,0.015399907897781,0.0097505424565719,0.012434475232867,0.01291621773371,629.2401844704,0.5785267643867,-0.070927386956266,0.11220076819509,629.79577692203,0.10937522867763,0.67889190192262,3.9026377873728e-17
0.00014,1679368946.045,1679368946.045,1679368946.045,1101591168.2672,1101591168.2672,1101591168.2672,1,1,1,50010781.131366,59318685.668294,1.1189527568881e-05,2.0612853495483e-05,1.0273507889569e-05,1.0094515732519,3.375e-12,3.375e-12,236.56008240875,283.27838440399,0.016614668808356,0.010532517615237,0.013453131329987,0.013902903554116,632.21002415712,0.54722021074817,-0.072142364382107,0.10254282158383,632.73517261847,0.10097089415248,0.64772576633899,4.6737468741108e-17
0.00015,1673368547.6537,1673368547.6537,1673368547.6537,1095590769.876,1095590769.876,1095590769.876,1,1,1,53742979.554917,63790405.771884,1.2085792709273e-05,2.2087898562429e-05,1.1090662858942e-05,1.0104266132958,3.375e-12,3.375e-12,236.51577319954,279.93455975236,0.017828522679014,0.011315094087741,0.014512099061421,0.014888611889029,635.00162794471,0.84894519104152,-0.048549032531589,0.11999686000368,635.84236086179,0.11019620261742,0.99378806173687,5.5340412472001e-17
0.00016,1667406474.9075,1667406474.9075,1667406474.9075,1089628697.1297,1089628697.1297,1089628697.1297,1,1,1,57498535.356777,68502249.559707,1.2973134426642e-05,2.3558991267444e-05,1.1877746507706e-05,1.0114025050247,3.375e-12,3.375e-12,236.44019651867,294.49385037722,0.019042390161782,0.012096878307924,0.015523785696322,0.01587335724476,637.82019680559,0.56115911386608,-0.081037772443447,0.10119835688667,638.35532185574,0.10936481489646,0.65806311578198,6.4736038456547e-17
0.00017,1661479250.6677,1661479250.6677,1661479250.6677,1083701472.8899,1083701472.8899,1083701472.8899,1,1,1,61269422.453543,72920878.446287,1.386224273822e-05,2.5031281320899e-05,1.2665826013145e-05,1.0123789924702,3.375e-12,3.375e-12,236.43049550571,276.90885827412,0.020254985138872,0.012878304539167,0.016537796047345,0.016857133557471,640.46614492083,0.57212958418587,-0.071293737723391,0.10078046187903,641.01162398251,0.11956402852011,0.66891918466807,7.4845939255691e-17
0.00018,1655589260.4528,1655589260.4528,1655589260.4528,1077811482.6751,1077811482.6751,1077811482.6751,1,1,1,65047435.355318,77346791.801415,1.474544430978e-05,2.6503396888904e-05,1.344960372556e-05,1.0133561779506,3.375e-12,3.375e-12,236.35491615921,278.08634681371,0.021466931118699,0.013659783962462,0.01754544598831,0.01783994529977,643.01507637434,0.54861072198086,-0.068942168518367,0.098224567951507,643.53633693657,0.12015420622785,0.64440498144499,8.5920118039674e-17
0.00019,1649735678.7753,1649735678.7753,1649735678.7753,1071957900.9975,1071957900.9975,1071957900.9975,1,1,1,68825957.553925,81714756.042503,1.5628389586766e-05,2.7975681374793e-05,1.4236464783697e-05,1.0143339587629,3.375e-12,3.375e-12,236.3048448892,276.63133808474,0.022678046279218,0.014441024758185,0.018556217515973,0.018821792309134,645.46375078492,0.55958558100312,-0.066315906299275,0.10099631998863,645.99685046744,0.1112265407111,0.65904371424359,9.7937985230065e-17
0.0002,1643918981.1035,1643918981.1035,1643918981.1035,1066141203.3258,1066141203.3258,1066141203.3258,1,1,1,72598160.710985,86051868.407533,1.6514300179996e-05,2.9447691380315e-05,1.5021787180092e-05,1.0153123897114,3.375e-12,3.375e-12,236.22930836514,276.2158577059,0.023888453366097,0.015222272154224,0.019564128726435,0.019802678270333,647.81846321725,0.55257987981484,-0.078506805948258,0.097255948847504,648.3442752542,0.11510427737079,0.65274437435081,1.1086466020828e-16
